Product_ID,Category,Store_Name,Customer_Name,Sales_Volume,Stock_Level,Demand_Forecast,Sentiment_Score,Seasonal,Last_Restock_Date,Manufacturer_ID,Product_Suggestion,Predictive_Alert,User_Bought_Products,Latitude,Longitude
Mens_T_Shirt,Groceries,Store_T,Customer_75,443,159,43,-0.25,Yes,19-09-2024,Manufacturer_9,Pet_Bed,True,"['Rice', 'Wireless_Headphones', 'Pet_Shampoo', 'Mobile_Phone']",47.6062,-122.3321
Pet_Toys,Electronics,Store_K,Customer_21,10,115,211,-0.27,Yes,26-09-2024,Manufacturer_12,Gaming_Console,True,"['Sports_Bottle', 'Fresh_Milk', 'Air_Purifier']",42.3601,-71.0589
Chicken_Breast,Pet Supplies,Store_R,Customer_5,148,156,102,0.87,Yes,09-10-2024,Manufacturer_8,Leash,True,"['First_Aid_Kit', 'Soap']",45.5122,-122.6587
Chicken_Breast,Personal Care,Store_F,Customer_21,337,186,275,-0.41,No,17-09-2024,Manufacturer_9,Pet_Toys,False,"['Pet_Bed', 'Face_Cream', 'Protein_Shake', 'Toothpaste', 'Salt']",39.7392,-104.9903
Leash,Health,Store_G,Customer_87,183,55,195,0.19,No,15-10-2024,Manufacturer_1,Cookware_Set,True,"['USB_C_Charger', 'Soap', 'Organic_Banana']",47.6062,-122.3321
Pain_Relief_Tablets,Health,Store_K,Customer_59,107,191,243,-0.73,Yes,19-09-2024,Manufacturer_3,Microwave_Oven,False,['Yoga_Mat'],42.3601,-71.0589
Olive_Oil,Health,Store_G,Customer_3,379,169,280,0.31,Yes,14-09-2024,Manufacturer_13,LED_TV,True,"['Cookware_Set', 'Pet_Shampoo', 'Pasta']",47.6062,-122.3321
Jacket,Electronics,Store_G,Customer_6,319,139,18,-0.51,Yes,16-09-2024,Manufacturer_17,Dining_Set,False,"['Handbag', 'Sunglasses', 'Shampoo']",47.6062,-122.3321
Perfume,Fashion,Store_E,Customer_70,102,111,73,0.39,No,18-09-2024,Manufacturer_18,Protein_Shake,False,"['Power_Bank', 'Protein_Shake', 'Mobile_Phone', 'USB_C_Charger']",33.4484,-112.074
Vitamins,Health,Store_N,Customer_65,148,19,155,-0.42,Yes,13-09-2024,Manufacturer_9,Smart_Watch,False,"['Mens_T_Shirt', 'Mobile_Phone', 'Fresh_Milk', 'Soap']",38.9072,-77.0369
USB_C_Charger,Personal Care,Store_A,Customer_65,102,44,127,0.05,Yes,23-09-2024,Manufacturer_3,Bluetooth_Speaker,False,"['Deodorant', 'Jeans']",40.7128,-74.006
Sneakers,Personal Care,Store_E,Customer_67,437,91,287,0.17,No,06-10-2024,Manufacturer_12,Mens_T_Shirt,False,"['First_Aid_Kit', 'USB_C_Charger', 'Perfume', 'Sports_Bottle']",33.4484,-112.074
Bluetooth_Speaker,Home Essentials,Store_K,Customer_74,270,91,120,-0.19,Yes,16-09-2024,Manufacturer_5,Rice,False,"['Weight_Scale', 'First_Aid_Kit', 'Sunscreen', 'Cookware_Set']",42.3601,-71.0589
Face_Wash,Groceries,Store_P,Customer_2,25,115,41,0.68,No,09-09-2024,Manufacturer_14,Shampoo,True,"['Jacket', 'Conditioner', 'Leash', 'Vacuum_Cleaner', 'Sugar']",35.2271,-80.8431
Wrist_Watch,Health,Store_O,Customer_97,10,84,100,0.28,Yes,10-09-2024,Manufacturer_10,Body_Lotion,False,['Perfume'],44.9778,-93.265
Salt,Electronics,Store_D,Customer_34,310,161,135,0.83,Yes,04-10-2024,Manufacturer_18,Pasta,True,"['Scarf', 'Chicken_Breast', 'Deodorant', 'Blood_Pressure_Monitor']",29.7604,-95.3698
Whole_Wheat_Bread,Health,Store_C,Customer_64,482,153,135,0.57,Yes,30-09-2024,Manufacturer_11,Protein_Shake,False,"['Womens_Dress', 'LED_TV', 'Sunscreen']",41.8781,-87.6298
Treats,Fashion,Store_E,Customer_81,10,190,40,0.92,Yes,26-08-2024,Manufacturer_19,Toothpaste,False,['Bedding_Set'],33.4484,-112.074
Body_Lotion,Electronics,Store_O,Customer_19,201,117,112,0.55,Yes,12-10-2024,Manufacturer_10,Deodorant,True,['Organic_Banana'],44.9778,-93.265
Gaming_Console,Health,Store_G,Customer_21,158,134,94,0.49,No,08-10-2024,Manufacturer_4,Power_Bank,False,"['Olive_Oil', 'Pet_Bed', 'Jacket', 'Body_Lotion', 'Fresh_Milk']",47.6062,-122.3321
First_Aid_Kit,Home Essentials,Store_C,Customer_24,80,113,286,-0.57,Yes,17-10-2024,Manufacturer_6,Bedding_Set,False,"['Perfume', 'Salt', 'Cookware_Set', 'Protein_Shake']",41.8781,-87.6298
Gaming_Console,Electronics,Store_R,Customer_19,78,165,247,-0.19,No,28-09-2024,Manufacturer_9,Leash,False,"['Vacuum_Cleaner', 'Organic_Banana', 'Sunglasses', 'Sunglasses', 'Power_Bank']",45.5122,-122.6587
Scarf,Electronics,Store_B,Customer_81,387,49,275,-0.65,Yes,19-10-2024,Manufacturer_11,Shampoo,True,"['Health_Bar', 'Jacket', 'Sports_Bottle', 'Sunglasses']",34.0522,-118.2437
Sunscreen,Pet Supplies,Store_M,Customer_55,372,23,143,-0.13,No,08-09-2024,Manufacturer_7,Pain_Relief_Tablets,False,"['Dog_Food', 'USB_C_Charger', 'Sugar']",36.1699,-115.1398
Sugar,Home Essentials,Store_T,Customer_3,175,178,186,0.48,Yes,27-09-2024,Manufacturer_6,Blood_Pressure_Monitor,True,"['Whole_Wheat_Bread', 'Toothpaste']",47.6062,-122.3321
Pain_Relief_Tablets,Fashion,Store_O,Customer_9,180,127,147,-0.36,No,14-10-2024,Manufacturer_2,Treats,True,"['Womens_Sandals', 'Organic_Banana', 'Face_Cream', 'Dog_Food', 'Gaming_Console']",44.9778,-93.265
Treats,Pet Supplies,Store_Q,Customer_92,58,5,279,0.7,No,30-09-2024,Manufacturer_16,Jeans,False,"['Leash', 'Fridge', 'Pet_Shampoo', 'Air_Purifier', 'Womens_Sandals']",39.9526,-75.1652
Grooming_Kit,Home Essentials,Store_C,Customer_42,438,49,249,0.23,Yes,13-09-2024,Manufacturer_20,Chicken_Breast,True,"['Health_Bar', 'Power_Bank', 'Vitamins', 'Wrist_Watch', 'Pet_Toys']",41.8781,-87.6298
Air_Purifier,Personal Care,Store_Q,Customer_86,383,105,142,0.46,No,28-08-2024,Manufacturer_8,Toothpaste,True,['Laptop'],39.9526,-75.1652
Pet_Collar,Fashion,Store_O,Customer_1,88,109,270,-0.43,No,27-08-2024,Manufacturer_15,Power_Bank,True,['Blood_Pressure_Monitor'],44.9778,-93.265
Scarf,Pet Supplies,Store_D,Customer_85,106,82,268,-0.68,No,30-08-2024,Manufacturer_9,Organic_Banana,False,"['Eggs', 'Power_Bank', 'Conditioner', 'Pain_Relief_Tablets']",29.7604,-95.3698
Vacuum_Cleaner,Electronics,Store_B,Customer_66,24,184,266,-0.4,No,23-10-2024,Manufacturer_2,Eggs,False,"['Yoga_Mat', 'Gaming_Console', 'Kitchen_Blender', 'Handbag', 'Sneakers']",34.0522,-118.2437
Body_Lotion,Groceries,Store_I,Customer_52,227,196,46,-0.17,Yes,07-10-2024,Manufacturer_14,Digital_Camera,True,['Pet_Toys'],37.7749,-122.4194
Leash,Health,Store_Q,Customer_48,386,141,129,-0.13,No,29-08-2024,Manufacturer_6,Pet_Toys,False,"['Digital_Camera', 'Treats', 'Bedding_Set', 'Mobile_Phone', 'Pet_Bed']",39.9526,-75.1652
Dining_Set,Pet Supplies,Store_I,Customer_80,122,22,291,-0.64,No,16-09-2024,Manufacturer_4,Vitamins,True,"['Perfume', 'Sneakers']",37.7749,-122.4194
Pasta,Health,Store_D,Customer_97,471,100,98,-0.93,No,11-09-2024,Manufacturer_19,Face_Wash,False,"['Pasta', 'Face_Wash', 'Conditioner']",29.7604,-95.3698
Olive_Oil,Electronics,Store_A,Customer_70,278,138,269,0.58,Yes,20-10-2024,Manufacturer_15,Wireless_Headphones,True,"['Sugar', 'Chicken_Breast', 'Bedding_Set']",40.7128,-74.006
Vacuum_Cleaner,Personal Care,Store_L,Customer_85,364,87,65,-0.23,Yes,03-10-2024,Manufacturer_9,Jeans,True,"['Vitamins', 'Olive_Oil', 'Yoga_Mat', 'Womens_Sandals', 'Blood_Pressure_Monitor']",25.7617,-80.1918
Eggs,Groceries,Store_S,Customer_69,174,113,69,0.96,Yes,05-10-2024,Manufacturer_17,Conditioner,False,"['Jacket', 'Shampoo', 'Smart_Watch', 'LED_TV', 'Jeans']",32.7767,-96.797
Scarf,Electronics,Store_M,Customer_55,247,99,153,-0.2,Yes,15-10-2024,Manufacturer_17,Laptop,False,"['Bluetooth_Speaker', 'Womens_Dress', 'LED_TV', 'Chicken_Breast']",36.1699,-115.1398
Scarf,Groceries,Store_P,Customer_37,413,91,138,0.78,No,02-09-2024,Manufacturer_17,Yoga_Mat,False,['Rice'],35.2271,-80.8431
Gaming_Console,Electronics,Store_A,Customer_63,26,73,205,0.19,No,22-10-2024,Manufacturer_6,Air_Purifier,False,"['Smart_Watch', 'Pain_Relief_Tablets', 'Womens_Dress', 'Weight_Scale']",40.7128,-74.006
Microwave_Oven,Electronics,Store_M,Customer_38,283,193,48,-0.75,No,17-09-2024,Manufacturer_18,LED_TV,False,"['Bluetooth_Speaker', 'Olive_Oil', 'Power_Bank']",36.1699,-115.1398
Organic_Banana,Fashion,Store_K,Customer_4,304,187,100,0.45,No,08-10-2024,Manufacturer_19,Face_Cream,True,"['Digital_Camera', 'Chicken_Breast', 'Face_Cream', 'Sugar']",42.3601,-71.0589
Laptop,Pet Supplies,Store_M,Customer_54,144,115,213,-0.54,No,07-09-2024,Manufacturer_20,Protein_Shake,True,"['Olive_Oil', 'Pet_Collar', 'Pet_Toys', 'Grooming_Kit', 'Blood_Pressure_Monitor']",36.1699,-115.1398
Womens_Sandals,Electronics,Store_K,Customer_37,93,48,289,-0.94,No,15-09-2024,Manufacturer_9,Dog_Food,True,"['Dog_Food', 'Fridge']",42.3601,-71.0589
Jeans,Health,Store_I,Customer_29,454,65,111,0.97,No,16-10-2024,Manufacturer_4,Fridge,True,"['Smart_Watch', 'Health_Bar', 'Olive_Oil', 'Eggs']",37.7749,-122.4194
Face_Wash,Electronics,Store_D,Customer_8,349,102,275,-0.15,Yes,17-10-2024,Manufacturer_18,Rice,True,"['Iron', 'Pet_Bed', 'Sugar', 'Laptop']",29.7604,-95.3698
Wrist_Watch,Pet Supplies,Store_D,Customer_82,500,61,66,-0.31,Yes,14-10-2024,Manufacturer_10,First_Aid_Kit,False,"['Treats', 'USB_C_Charger', 'Cat_Food']",29.7604,-95.3698
Eggs,Groceries,Store_H,Customer_18,323,65,266,0.9,Yes,19-10-2024,Manufacturer_16,Iron,True,"['Jacket', 'Pet_Collar']",32.7157,-117.1611
Eggs,Health,Store_F,Customer_33,196,36,77,0.17,No,31-08-2024,Manufacturer_8,LED_TV,False,"['Power_Bank', 'LED_TV', 'Washing_Machine', 'Blood_Pressure_Monitor', 'Grooming_Kit']",39.7392,-104.9903
Sugar,Personal Care,Store_Q,Customer_21,208,128,63,-0.04,Yes,12-09-2024,Manufacturer_5,Body_Lotion,True,"['Gaming_Console', 'Organic_Banana', 'Microwave_Oven', 'Weight_Scale']",39.9526,-75.1652
Salt,Pet Supplies,Store_O,Customer_31,102,180,247,-0.84,Yes,26-08-2024,Manufacturer_16,Shampoo,True,['Pet_Collar'],44.9778,-93.265
Pet_Toys,Personal Care,Store_J,Customer_75,105,131,144,0.61,Yes,29-09-2024,Manufacturer_9,Handbag,False,['Womens_Sandals'],30.2672,-97.7431
Organic_Banana,Pet Supplies,Store_I,Customer_21,128,125,32,-0.3,No,21-10-2024,Manufacturer_15,Eggs,True,['LED_TV'],37.7749,-122.4194
Sugar,Fashion,Store_K,Customer_38,264,134,251,-0.22,Yes,06-09-2024,Manufacturer_20,Jeans,False,"['Soap', 'Sugar']",42.3601,-71.0589
Treats,Groceries,Store_L,Customer_62,78,101,166,-0.49,No,31-08-2024,Manufacturer_11,Womens_Dress,False,"['Face_Cream', 'Organic_Banana']",25.7617,-80.1918
Wrist_Watch,Fashion,Store_H,Customer_21,62,72,94,-0.04,Yes,21-10-2024,Manufacturer_13,Sunglasses,False,"['Wrist_Watch', 'Health_Bar', 'Digital_Camera', 'Blood_Pressure_Monitor', 'Jacket']",32.7157,-117.1611
Pet_Shampoo,Groceries,Store_J,Customer_92,457,197,94,0.42,Yes,05-09-2024,Manufacturer_19,Grooming_Kit,False,"['Sunglasses', 'Body_Lotion']",30.2672,-97.7431
Perfume,Pet Supplies,Store_Q,Customer_78,239,168,286,0.84,No,16-09-2024,Manufacturer_19,Power_Bank,True,"['Sunscreen', 'Smart_Watch', 'Pet_Toys', 'Organic_Banana', 'Cat_Food']",39.9526,-75.1652
Sugar,Groceries,Store_G,Customer_38,334,124,164,0.51,Yes,22-10-2024,Manufacturer_18,Bedding_Set,True,"['Digital_Camera', 'Whole_Wheat_Bread']",47.6062,-122.3321
Dining_Set,Groceries,Store_O,Customer_75,13,6,131,-0.36,Yes,15-10-2024,Manufacturer_13,Handbag,False,"['Blood_Pressure_Monitor', 'Scarf']",44.9778,-93.265
Sports_Bottle,Pet Supplies,Store_F,Customer_10,212,9,231,-0.01,Yes,14-10-2024,Manufacturer_15,Pet_Shampoo,False,['Laptop'],39.7392,-104.9903
Perfume,Health,Store_E,Customer_79,279,101,101,0.15,No,09-09-2024,Manufacturer_1,Deodorant,False,"['Dining_Set', 'Jeans', 'Grooming_Kit']",33.4484,-112.074
Salt,Pet Supplies,Store_J,Customer_69,466,48,95,-0.68,Yes,10-10-2024,Manufacturer_13,Jeans,False,"['Protein_Shake', 'Shampoo', 'Dog_Food']",30.2672,-97.7431
Jacket,Electronics,Store_I,Customer_44,40,73,127,0.47,No,04-09-2024,Manufacturer_7,Dog_Food,False,"['Mens_T_Shirt', 'Face_Wash', 'Pet_Shampoo', 'Face_Wash']",37.7749,-122.4194
Toothpaste,Electronics,Store_H,Customer_51,188,36,38,-0.85,No,19-10-2024,Manufacturer_3,Protein_Shake,False,"['Pasta', 'Organic_Banana']",32.7157,-117.1611
Pet_Shampoo,Fashion,Store_F,Customer_13,72,162,258,-0.49,No,26-08-2024,Manufacturer_8,Sunglasses,True,['Salt'],39.7392,-104.9903
Handbag,Fashion,Store_L,Customer_61,118,59,65,-0.44,No,13-10-2024,Manufacturer_6,Air_Purifier,True,['Sports_Bottle'],25.7617,-80.1918
Bedding_Set,Groceries,Store_D,Customer_72,479,51,27,0.35,No,29-09-2024,Manufacturer_3,Fitness_Tracker,False,"['Face_Wash', 'Sneakers']",29.7604,-95.3698
First_Aid_Kit,Personal Care,Store_F,Customer_45,85,86,138,-0.88,Yes,13-09-2024,Manufacturer_13,Treats,False,"['Power_Bank', 'Wireless_Headphones', 'Rice']",39.7392,-104.9903
Bluetooth_Speaker,Pet Supplies,Store_E,Customer_11,297,60,173,1.0,No,31-08-2024,Manufacturer_20,Fresh_Milk,True,"['Yoga_Mat', 'Power_Bank', 'Perfume', 'Kitchen_Blender']",33.4484,-112.074
Dining_Set,Pet Supplies,Store_N,Customer_75,498,34,28,-0.58,No,23-09-2024,Manufacturer_1,Bedding_Set,True,"['Smart_Watch', 'Digital_Camera']",38.9072,-77.0369
Air_Purifier,Groceries,Store_I,Customer_32,128,173,66,-0.68,No,21-10-2024,Manufacturer_8,Chicken_Breast,True,['Perfume'],37.7749,-122.4194
Iron,Pet Supplies,Store_N,Customer_44,295,11,282,0.57,Yes,17-10-2024,Manufacturer_14,Protein_Shake,False,"['Dog_Food', 'Chicken_Breast', 'Body_Lotion']",38.9072,-77.0369
Salt,Electronics,Store_I,Customer_26,33,35,210,-0.51,Yes,19-09-2024,Manufacturer_2,Rice,True,['Vacuum_Cleaner'],37.7749,-122.4194
Air_Purifier,Groceries,Store_Q,Customer_4,187,79,289,0.69,No,14-10-2024,Manufacturer_7,Pet_Bed,True,"['Cat_Food', 'First_Aid_Kit', 'Perfume', 'Jacket']",39.9526,-75.1652
Laptop,Personal Care,Store_A,Customer_66,197,179,102,-0.23,Yes,26-09-2024,Manufacturer_3,Pet_Toys,False,"['Cat_Food', 'Sports_Bottle', 'Yoga_Mat', 'Mens_T_Shirt', 'Smart_Watch']",40.7128,-74.006
Bedding_Set,Electronics,Store_N,Customer_61,109,44,156,-0.3,Yes,22-09-2024,Manufacturer_18,Pet_Toys,False,"['Jeans', 'Sugar', 'Face_Cream', 'Soap']",38.9072,-77.0369
Deodorant,Pet Supplies,Store_P,Customer_10,105,175,19,0.17,No,19-09-2024,Manufacturer_10,Air_Purifier,False,"['Pet_Bed', 'Air_Purifier', 'Womens_Dress', 'Chicken_Breast', 'Pet_Shampoo']",35.2271,-80.8431
Vacuum_Cleaner,Fashion,Store_D,Customer_26,295,170,94,-0.38,No,18-09-2024,Manufacturer_18,Wireless_Headphones,True,['Kitchen_Blender'],29.7604,-95.3698
Jeans,Personal Care,Store_E,Customer_77,184,92,38,0.28,Yes,06-10-2024,Manufacturer_17,Olive_Oil,True,"['Vacuum_Cleaner', 'LED_TV', 'Weight_Scale']",33.4484,-112.074
Sneakers,Fashion,Store_R,Customer_22,290,111,257,-0.17,No,08-09-2024,Manufacturer_18,Pet_Carrier,False,"['Pet_Shampoo', 'Smart_Watch', 'USB_C_Charger', 'Washing_Machine']",45.5122,-122.6587
Pet_Shampoo,Pet Supplies,Store_Q,Customer_21,117,76,287,-0.02,No,09-09-2024,Manufacturer_2,Eggs,True,"['Dining_Set', 'Pet_Bed', 'Dining_Set', 'First_Aid_Kit']",39.9526,-75.1652
First_Aid_Kit,Groceries,Store_Q,Customer_39,396,185,214,-0.61,Yes,21-10-2024,Manufacturer_13,Sports_Bottle,False,"['Air_Purifier', 'Rice', 'Iron', 'Perfume']",39.9526,-75.1652
Deodorant,Health,Store_S,Customer_58,109,172,262,-0.5,No,14-09-2024,Manufacturer_18,Eggs,True,"['Rice', 'Toothpaste', 'Treats', 'Grooming_Kit', 'Pet_Collar']",32.7767,-96.797
Bluetooth_Speaker,Personal Care,Store_N,Customer_23,268,78,21,-0.74,Yes,28-09-2024,Manufacturer_8,Sunscreen,False,"['Fitness_Tracker', 'Pet_Toys', 'Salt', 'Washing_Machine']",38.9072,-77.0369
Vacuum_Cleaner,Groceries,Store_N,Customer_84,283,30,63,0.89,No,13-09-2024,Manufacturer_11,Treats,True,"['Salt', 'LED_TV', 'Olive_Oil', 'Blood_Pressure_Monitor']",38.9072,-77.0369
Smart_Watch,Home Essentials,Store_F,Customer_14,270,28,56,0.18,No,16-10-2024,Manufacturer_11,Digital_Camera,False,['Fitness_Tracker'],39.7392,-104.9903
Cookware_Set,Pet Supplies,Store_D,Customer_29,200,93,150,-0.71,Yes,20-10-2024,Manufacturer_19,Dog_Food,False,"['LED_TV', 'Sunscreen', 'Chicken_Breast', 'Kitchen_Blender', 'Sunglasses']",29.7604,-95.3698
Fridge,Home Essentials,Store_H,Customer_77,395,122,129,0.9,Yes,08-10-2024,Manufacturer_1,Sports_Bottle,False,"['Power_Bank', 'Jeans', 'Power_Bank', 'Eggs']",32.7157,-117.1611
Microwave_Oven,Health,Store_O,Customer_9,154,45,86,-0.87,Yes,21-10-2024,Manufacturer_19,Air_Purifier,False,"['Sneakers', 'Cat_Food', 'Rice']",44.9778,-93.265
Soap,Health,Store_Q,Customer_62,227,63,175,0.55,Yes,17-10-2024,Manufacturer_17,Toothpaste,False,"['Sneakers', 'Mobile_Phone']",39.9526,-75.1652
Digital_Camera,Home Essentials,Store_I,Customer_91,147,78,10,0.5,Yes,17-09-2024,Manufacturer_20,Pet_Shampoo,True,"['Whole_Wheat_Bread', 'Power_Bank', 'Laptop', 'Wrist_Watch', 'Grooming_Kit']",37.7749,-122.4194
Dining_Set,Health,Store_A,Customer_25,406,142,41,0.77,Yes,23-10-2024,Manufacturer_3,Jeans,True,['Grooming_Kit'],40.7128,-74.006
Rice,Health,Store_S,Customer_47,174,55,217,0.29,No,29-08-2024,Manufacturer_12,Kitchen_Blender,False,"['Pet_Toys', 'Health_Bar', 'Sunglasses']",32.7767,-96.797
Digital_Camera,Electronics,Store_G,Customer_57,259,55,20,0.36,Yes,29-09-2024,Manufacturer_2,Pet_Shampoo,True,"['Kitchen_Blender', 'Vacuum_Cleaner']",47.6062,-122.3321
Sunscreen,Personal Care,Store_E,Customer_39,127,146,79,0.56,No,19-10-2024,Manufacturer_2,Face_Wash,True,['Mens_T_Shirt'],33.4484,-112.074
Deodorant,Personal Care,Store_F,Customer_77,315,49,111,-0.97,Yes,29-08-2024,Manufacturer_13,Shampoo,False,"['Sneakers', 'Perfume', 'Face_Wash']",39.7392,-104.9903
Sugar,Pet Supplies,Store_F,Customer_20,358,136,207,-0.92,Yes,19-09-2024,Manufacturer_5,Dining_Set,False,"['Sunscreen', 'Dining_Set']",39.7392,-104.9903
Toothpaste,Home Essentials,Store_A,Customer_45,194,88,239,-0.76,Yes,20-10-2024,Manufacturer_9,Vacuum_Cleaner,False,"['Toothpaste', 'Face_Cream']",40.7128,-74.006
Scarf,Pet Supplies,Store_D,Customer_99,104,129,41,-0.21,Yes,26-09-2024,Manufacturer_7,Toothpaste,False,"['Iron', 'Blood_Pressure_Monitor']",29.7604,-95.3698
Dog_Food,Pet Supplies,Store_T,Customer_98,29,121,295,0.25,No,11-10-2024,Manufacturer_17,USB_C_Charger,False,"['Microwave_Oven', 'LED_TV', 'Jacket']",47.6062,-122.3321
Treats,Groceries,Store_E,Customer_99,254,145,166,-0.96,No,27-09-2024,Manufacturer_15,Grooming_Kit,False,"['First_Aid_Kit', 'Blood_Pressure_Monitor', 'Treats', 'Bluetooth_Speaker']",33.4484,-112.074
Dining_Set,Fashion,Store_G,Customer_42,265,9,278,0.17,Yes,07-09-2024,Manufacturer_8,Scarf,False,['Sunscreen'],47.6062,-122.3321
Fitness_Tracker,Health,Store_G,Customer_63,380,42,267,0.52,Yes,30-08-2024,Manufacturer_9,Digital_Camera,True,"['Dog_Food', 'Blood_Pressure_Monitor', 'Protein_Shake', 'Fresh_Milk', 'Fridge']",47.6062,-122.3321
Smart_Watch,Home Essentials,Store_J,Customer_23,485,65,266,-0.14,No,04-09-2024,Manufacturer_10,Laptop,False,"['Chicken_Breast', 'Blood_Pressure_Monitor', 'Fitness_Tracker', 'Perfume', 'Sports_Bottle']",30.2672,-97.7431
Sunglasses,Home Essentials,Store_G,Customer_97,187,43,35,0.53,Yes,04-10-2024,Manufacturer_3,Handbag,True,"['Sugar', 'Yoga_Mat', 'USB_C_Charger', 'Dining_Set']",47.6062,-122.3321
Olive_Oil,Pet Supplies,Store_P,Customer_29,404,94,200,0.32,Yes,09-10-2024,Manufacturer_14,Womens_Sandals,True,"['Weight_Scale', 'Cat_Food']",35.2271,-80.8431
Rice,Groceries,Store_H,Customer_90,369,187,161,0.28,Yes,19-10-2024,Manufacturer_11,Chicken_Breast,True,"['Washing_Machine', 'Washing_Machine']",32.7157,-117.1611
Cookware_Set,Health,Store_H,Customer_6,362,77,278,0.61,Yes,23-10-2024,Manufacturer_17,Pet_Toys,False,"['Pet_Toys', 'Weight_Scale', 'Laptop']",32.7157,-117.1611
Conditioner,Groceries,Store_O,Customer_37,121,107,149,-0.72,Yes,22-09-2024,Manufacturer_18,Weight_Scale,False,"['Chicken_Breast', 'Mens_T_Shirt', 'Face_Wash']",44.9778,-93.265
Womens_Dress,Fashion,Store_C,Customer_96,178,129,208,0.33,Yes,14-10-2024,Manufacturer_20,Scarf,False,"['Sugar', 'Organic_Banana']",41.8781,-87.6298
First_Aid_Kit,Electronics,Store_P,Customer_24,358,53,92,0.98,Yes,11-09-2024,Manufacturer_9,Perfume,False,"['Chicken_Breast', 'Organic_Banana', 'Chicken_Breast']",35.2271,-80.8431
Smart_Watch,Pet Supplies,Store_A,Customer_85,116,137,44,0.89,No,01-10-2024,Manufacturer_10,Sunscreen,True,"['Eggs', 'Sneakers', 'Digital_Camera', 'Protein_Shake', 'Toothpaste']",40.7128,-74.006
Bluetooth_Speaker,Electronics,Store_R,Customer_48,475,138,256,0.99,Yes,24-10-2024,Manufacturer_8,Dog_Food,False,"['Womens_Sandals', 'Body_Lotion', 'Pet_Toys']",45.5122,-122.6587
Laptop,Electronics,Store_J,Customer_2,52,138,95,-0.12,Yes,12-09-2024,Manufacturer_14,Grooming_Kit,True,"['Sunglasses', 'Body_Lotion', 'Womens_Sandals']",30.2672,-97.7431
Pet_Shampoo,Electronics,Store_B,Customer_89,278,135,218,0.9,No,20-10-2024,Manufacturer_8,Fresh_Milk,True,"['Wireless_Headphones', 'Kitchen_Blender']",34.0522,-118.2437
Weight_Scale,Health,Store_E,Customer_77,192,134,102,-0.42,No,25-09-2024,Manufacturer_19,Fridge,False,"['Chicken_Breast', 'Salt', 'Smart_Watch', 'Organic_Banana', 'Digital_Camera']",33.4484,-112.074
Sugar,Electronics,Store_F,Customer_63,453,164,35,0.86,Yes,06-09-2024,Manufacturer_14,Washing_Machine,True,"['Iron', 'Conditioner']",39.7392,-104.9903
Sunscreen,Personal Care,Store_B,Customer_46,477,185,79,0.79,Yes,24-09-2024,Manufacturer_16,Weight_Scale,False,"['Sneakers', 'Vitamins', 'Pet_Collar', 'Leash', 'Treats']",34.0522,-118.2437
Olive_Oil,Fashion,Store_N,Customer_6,121,125,300,0.2,No,13-10-2024,Manufacturer_2,Protein_Shake,True,"['Leash', 'Wireless_Headphones', 'Fresh_Milk']",38.9072,-77.0369
Bedding_Set,Home Essentials,Store_D,Customer_47,227,198,67,-0.9,Yes,31-08-2024,Manufacturer_19,Deodorant,False,['Conditioner'],29.7604,-95.3698
Fridge,Groceries,Store_G,Customer_16,244,50,194,0.35,No,29-09-2024,Manufacturer_5,Air_Purifier,True,"['Blood_Pressure_Monitor', 'Organic_Banana', 'Dining_Set', 'Conditioner']",47.6062,-122.3321
Grooming_Kit,Groceries,Store_K,Customer_2,38,79,166,-0.56,No,27-08-2024,Manufacturer_18,Vacuum_Cleaner,True,"['Dining_Set', 'Jacket', 'Body_Lotion', 'Washing_Machine']",42.3601,-71.0589
Treats,Personal Care,Store_B,Customer_59,201,33,231,-0.8,Yes,13-10-2024,Manufacturer_1,Grooming_Kit,True,"['Fresh_Milk', 'Jeans']",34.0522,-118.2437
Wireless_Headphones,Pet Supplies,Store_Q,Customer_83,353,84,278,-0.52,Yes,21-10-2024,Manufacturer_7,Body_Lotion,False,"['Fitness_Tracker', 'Conditioner', 'Womens_Sandals', 'Body_Lotion', 'USB_C_Charger']",39.9526,-75.1652
Dog_Food,Personal Care,Store_Q,Customer_4,366,131,48,-0.09,Yes,16-09-2024,Manufacturer_12,Pet_Collar,False,"['Weight_Scale', 'Protein_Shake', 'Bedding_Set']",39.9526,-75.1652
Toothpaste,Home Essentials,Store_J,Customer_57,293,103,179,0.21,Yes,13-10-2024,Manufacturer_8,Sports_Bottle,True,['Toothpaste'],30.2672,-97.7431
Shampoo,Groceries,Store_N,Customer_15,228,103,250,0.12,No,23-09-2024,Manufacturer_19,Kitchen_Blender,True,"['Iron', 'Weight_Scale', 'Protein_Shake', 'Treats', 'Iron']",38.9072,-77.0369
Sunglasses,Fashion,Store_N,Customer_73,479,33,57,-0.63,Yes,03-10-2024,Manufacturer_8,Kitchen_Blender,True,"['Pasta', 'Pet_Shampoo']",38.9072,-77.0369
Salt,Electronics,Store_L,Customer_6,294,137,22,0.32,No,06-09-2024,Manufacturer_4,Chicken_Breast,False,"['Salt', 'Fridge']",25.7617,-80.1918
Gaming_Console,Personal Care,Store_B,Customer_69,439,120,81,0.83,Yes,04-10-2024,Manufacturer_6,Body_Lotion,True,"['Grooming_Kit', 'Perfume', 'Leash', 'Chicken_Breast', 'Protein_Shake']",34.0522,-118.2437
